age,age-ch,education-num,education-ch,capital-gain,capital-gain-ch,capital-loss,capital-loss-ch,hours-per-week,hpwch
40,0,10,0,0,1,0,0,40,0
34,0,14,1,0,1,0,1,40,0
61,1,13,1,0,0,0,1,40,1
56,1,9,1,0,0,0,0,40,1
69,0,7,0,0,0,0,1,20,1
41,0,11,0,0,0,0,1,10,1
40,0,9,0,0,0,0,0,40,0
57,0,10,1,0,1,0,1,40,1
26,1,13,0,0,0,0,0,55,1
53,1,9,1,0,1,0,0,46,1
90,0,4,0,0,0,0,1,15,1
39,0,13,0,0,0,0,1,55,1
51,1,13,1,0,0,0,1,40,1
56,1,13,1,0,0,0,1,40,1
51,1,6,0,0,0,0,1,40,1
17,1,8,0,0,0,0,0,20,1
42,0,10,1,0,0,1741,1,50,1
42,0,10,1,0,0,0,1,40,1
29,0,15,1,27828,0,0,1,45,0
33,0,13,1,0,1,0,0,40,0
47,0,15,0,0,0,0,1,60,1
43,0,10,1,0,0,0,1,40,1
64,1,15,1,0,1,0,0,9,1
40,1,9,0,0,1,0,0,60,1
21,0,3,1,0,0,0,1,40,0
31,0,10,1,0,1,0,1,40,0
60,1,11,1,0,1,0,0,40,1
32,0,8,0,0,1,0,1,40,1
66,0,13,0,6767,1,0,1,20,1
27,1,9,0,0,1,0,0,20,1
40,1,9,1,0,0,0,0,40,1
27,0,9,1,0,1,0,1,40,0
18,1,10,0,0,0,0,1,30,1
43,1,9,0,0,0,0,0,40,0
52,0,9,0,0,0,0,0,48,1
31,1,9,1,0,1,0,1,85,0
28,0,9,0,0,1,0,1,60,1
44,0,14,1,0,1,0,0,35,0
37,0,10,0,0,1,0,0,84,1
35,0,13,0,0,0,0,1,50,0
42,1,5,1,0,0,0,1,40,1
18,1,6,1,0,0,0,0,10,0
46,0,14,1,0,0,1977,0,60,1
54,1,9,0,0,1,0,0,40,1
54,0,9,1,0,0,1672,1,50,1
56,0,10,1,0,0,0,0,45,0
27,1,10,0,0,1,0,1,50,1
26,1,13,1,0,1,0,0,40,1
41,1,10,1,0,1,0,1,40,1
41,1,9,1,0,1,0,0,40,1
32,1,10,1,0,1,0,0,40,1
18,1,9,0,0,0,0,0,30,0
36,1,9,1,0,1,0,0,65,0
37,1,6,1,0,0,0,1,40,1
31,1,3,0,0,1,0,0,25,0
46,1,13,1,0,0,0,1,51,0
24,1,9,0,0,1,0,1,40,0
25,1,13,1,0,1,0,0,35,0
55,1,3,1,0,1,0,0,50,0
64,1,9,0,0,1,0,1,40,0
30,1,13,1,0,1,0,1,40,1
65,0,14,0,0,1,0,1,99,0
46,1,13,0,0,1,0,0,40,1
45,0,14,0,15024,1,0,1,60,0
18,0,10,1,0,1,0,1,25,0
32,1,13,1,0,1,0,1,40,0
38,1,13,1,7688,1,0,0,50,0
34,1,16,1,0,0,0,1,45,1
35,0,9,1,3137,0,0,0,40,1
26,1,9,0,3325,0,0,1,40,0
24,1,10,1,0,1,0,1,35,0
45,1,9,1,15024,0,0,1,80,1
36,1,6,1,0,1,0,1,34,0
44,1,4,1,0,0,0,1,40,0
23,0,10,0,0,1,0,1,60,1
57,0,9,0,0,1,0,0,55,0
41,0,10,0,0,1,0,0,60,1
20,0,9,1,0,0,0,0,30,1
32,0,10,0,0,1,0,1,36,1
60,0,9,0,99999,1,0,0,40,1
38,1,13,1,0,0,0,1,20,0
29,1,9,1,0,1,0,1,45,1
22,0,9,0,0,1,0,1,40,1
21,1,10,0,0,0,0,0,30,0
40,0,9,1,3137,0,0,0,40,0
59,0,10,1,0,1,1848,0,45,0
45,1,14,0,0,0,0,1,45,0
76,0,9,1,0,1,0,1,13,1
45,1,13,0,0,0,0,0,40,0
49,1,14,1,0,0,0,1,70,0
36,1,11,0,0,0,0,0,60,0
22,1,7,1,0,1,0,0,35,0
47,0,11,1,0,1,0,0,44,0
26,0,9,1,0,0,0,0,55,1
21,1,10,1,0,1,0,1,40,1
27,1,9,0,0,1,0,0,15,0
26,1,13,0,0,1,0,0,40,1
20,0,11,0,0,0,0,0,25,0
31,1,14,1,0,1,0,1,45,1
57,1,14,0,0,0,0,0,40,0
39,0,7,0,0,1,0,0,40,0
36,1,12,1,14344,0,0,1,40,0
66,1,10,0,0,0,0,1,45,0
34,0,10,0,0,1,0,1,40,0
80,0,9,1,0,1,0,0,25,0
21,0,9,0,0,0,0,0,40,0
40,1,13,1,0,1,1902,1,32,1
49,0,12,1,0,0,0,0,30,0
48,0,10,1,3325,1,0,0,60,0
19,0,10,1,594,0,0,0,24,1
42,1,7,0,0,0,0,0,40,0
59,0,9,1,0,1,0,0,45,0
63,1,10,1,0,1,0,0,40,1
26,0,9,0,0,1,0,0,40,1
41,1,5,0,0,1,0,1,35,1
42,1,10,0,0,1,1628,1,40,0
19,1,9,0,0,0,0,1,20,1
45,0,7,0,0,0,0,0,25,0
47,0,9,1,0,0,0,0,30,0
47,1,9,1,0,0,0,1,40,1
34,1,11,1,0,0,0,0,40,1
49,1,13,0,15024,0,0,0,40,0
36,1,9,1,0,0,0,0,40,1
53,0,9,0,0,0,0,1,40,1
21,1,10,0,0,1,2001,0,45,0
39,1,9,0,0,1,0,1,40,0
52,0,11,1,0,1,0,1,40,0
18,0,10,0,2176,1,0,0,35,0
59,0,11,0,0,1,0,0,40,0
50,0,9,0,0,1,0,1,50,1
31,0,13,1,0,1,0,0,40,1
52,0,10,1,0,0,0,1,40,1
41,1,10,0,0,1,0,0,40,1
45,0,12,1,0,1,0,1,40,1
54,1,14,1,0,0,0,1,40,1
22,1,9,0,0,1,0,0,25,1
50,1,9,1,7298,1,0,0,40,0
20,0,12,1,0,0,0,0,32,1
43,1,9,1,0,1,0,0,40,0
48,1,13,0,0,0,0,1,40,0
24,1,13,1,2174,0,0,0,45,1
54,1,10,1,15024,0,0,1,40,0
26,1,9,1,0,1,0,0,40,0
53,1,13,0,0,0,0,1,40,1
51,0,16,0,15024,0,0,0,40,0
54,0,14,0,0,0,1887,0,44,0
32,1,9,1,0,0,0,0,49,0
46,1,9,1,0,0,0,1,40,1
60,1,13,0,0,0,0,1,12,1
52,0,9,1,0,1,0,1,45,0
44,1,9,0,0,0,0,0,40,0
56,0,10,0,0,1,1672,0,40,0
57,0,9,0,0,1,0,1,40,1
35,1,9,1,0,0,0,0,40,0
30,1,12,1,0,1,0,1,40,1
29,0,10,1,0,0,0,1,35,0
49,1,13,1,7688,1,0,1,66,0
28,0,6,0,0,1,0,0,40,0
30,1,10,0,0,1,0,0,40,1
45,1,9,1,0,1,1980,0,40,0
17,0,6,0,0,0,0,0,12,0
54,0,6,1,0,1,0,1,40,0
31,1,10,0,0,0,0,0,40,1
54,1,16,0,0,0,1977,0,50,0
55,0,13,1,0,0,0,0,40,0
26,0,12,0,0,0,0,1,40,1
37,0,5,0,0,1,0,1,50,1
34,1,9,1,0,1,0,1,48,1
38,1,13,1,0,0,0,1,40,1
51,0,10,1,0,0,0,0,45,1
41,1,9,0,0,0,0,1,60,0
24,0,10,0,0,1,0,0,40,0
56,1,13,0,15024,0,0,1,50,1
33,0,9,1,0,1,0,1,40,0
31,0,6,1,0,1,0,0,40,0
27,0,10,1,0,1,0,0,50,0
32,0,13,0,0,1,0,0,45,0
35,1,12,0,0,0,0,0,40,1
43,1,10,1,0,1,0,1,45,0
40,1,9,1,0,0,0,1,36,0
19,0,9,1,0,0,0,0,53,1
23,1,12,1,0,0,0,1,32,0
40,0,9,0,0,0,0,1,40,0
59,1,9,0,0,0,0,1,38,1
43,0,9,0,0,1,0,1,40,0
43,1,6,0,0,0,0,1,60,0
53,1,9,0,0,1,0,0,40,1
26,0,9,1,0,0,0,1,40,0
68,1,10,0,10605,1,0,1,20,0
41,0,13,0,0,0,0,0,48,0
32,1,9,0,0,0,0,1,40,0
25,1,13,1,0,0,0,0,40,0
20,0,9,0,0,0,0,0,40,1
22,0,10,1,0,1,0,1,15,0
33,0,6,1,0,0,0,0,40,1
26,0,10,0,0,1,0,1,40,1
29,0,9,1,0,0,0,0,25,0
20,0,9,1,0,1,0,1,23,0
68,0,14,0,0,0,2377,1,42,1
58,1,10,1,0,1,0,1,40,1
32,1,9,0,0,1,0,0,40,1
23,1,12,0,0,1,0,0,25,1
30,0,5,1,0,1,0,0,40,1
67,1,10,0,0,0,0,1,8,1
26,1,12,1,0,1,0,0,32,0
53,0,9,0,0,0,0,0,35,0
27,1,9,0,0,1,0,1,60,0
29,0,10,1,0,0,0,0,65,1
38,0,16,0,0,1,0,1,40,1
17,0,5,0,0,1,0,1,40,1
48,1,14,1,0,1,0,0,40,0
52,1,10,1,0,1,0,0,40,0
28,1,12,0,0,0,0,0,40,0
18,0,10,0,0,0,0,0,15,1
28,0,10,0,0,0,0,0,30,1
34,1,10,0,0,1,0,1,40,0
62,1,9,0,0,1,0,0,40,1
46,1,3,1,0,0,0,1,40,1
30,0,10,0,0,0,0,1,40,0
20,0,10,0,0,0,0,0,40,1
29,0,9,0,2174,1,0,1,50,1
55,1,10,0,0,0,0,1,25,1
20,0,10,0,0,1,0,0,24,0
54,1,6,0,0,0,0,0,40,0
27,1,6,0,0,1,0,1,30,0
43,1,10,0,0,0,0,0,55,1
17,0,6,0,0,0,0,0,40,0
48,0,14,0,0,0,0,0,72,1
34,0,13,0,0,0,0,1,40,1
66,0,5,0,0,0,0,1,40,0
29,0,13,1,0,0,0,1,40,0
43,0,10,0,0,1,0,0,40,0
37,0,11,0,0,1,0,0,40,0
56,1,10,0,0,1,0,1,40,0
58,1,6,0,0,1,0,0,40,0
54,1,13,0,0,0,0,1,40,0
45,0,10,1,0,0,0,0,41,1
29,1,9,1,0,1,0,0,40,0
26,0,12,1,0,0,0,1,40,0
43,1,9,1,0,1,0,0,40,0
33,1,9,0,0,1,0,1,40,0
45,0,10,0,3103,0,0,0,42,0
25,1,10,0,0,0,0,0,30,1
25,0,9,0,0,0,0,0,40,1
69,0,15,0,0,1,0,0,5,0
37,1,12,0,0,1,0,1,40,1
20,1,9,0,0,0,0,1,25,1
39,0,14,0,0,0,1977,1,24,0
17,1,6,0,0,1,0,1,20,0
27,0,9,0,0,1,0,0,40,1
26,0,9,1,0,1,0,1,40,1
55,0,3,0,0,0,0,0,40,0
39,0,7,1,0,1,0,1,60,0
41,0,9,1,0,1,0,1,40,0
34,1,2,0,0,0,0,1,40,1
51,1,11,1,0,0,0,0,50,0
67,1,16,1,0,1,0,1,12,0
40,1,10,1,0,0,0,0,40,1
58,1,12,1,0,1,1740,0,40,1
23,0,9,1,0,1,0,0,40,1
45,0,14,0,0,0,0,1,50,0
51,0,13,1,7688,0,0,1,50,1
43,0,10,1,0,0,0,0,40,0
25,0,13,1,2597,1,0,1,50,1
36,1,13,1,2407,0,0,1,40,0
58,0,9,0,0,0,0,1,50,1
33,1,9,0,0,0,0,1,40,1
60,1,11,1,0,1,0,1,40,1
24,0,9,0,0,1,0,1,40,1
45,0,9,1,0,0,0,0,46,1
49,0,9,0,0,0,0,1,40,1
19,0,8,0,0,1,0,0,40,0
34,1,10,0,0,0,0,1,38,1
42,0,13,1,0,0,0,0,40,0
25,1,9,1,0,0,0,1,50,1
73,1,9,1,0,0,0,1,15,0
59,1,3,0,2580,0,0,0,15,0
28,0,9,1,2885,1,0,1,40,0
19,0,7,1,0,0,0,1,30,0
31,1,13,0,0,1,0,0,40,1
58,0,13,1,0,1,0,1,48,0
21,0,9,1,0,0,0,0,13,0
47,1,9,1,0,1,0,0,50,0
30,0,13,1,0,1,0,1,40,0
41,1,4,0,0,1,0,1,40,1
59,0,6,1,0,1,0,0,40,0
43,1,10,0,4934,1,0,1,51,1
48,0,9,0,0,1,2001,0,40,1
44,0,13,0,0,1,0,0,50,1
44,0,10,1,0,0,0,1,40,0
24,1,13,0,0,1,0,1,40,1
28,1,9,1,0,1,0,1,43,1
50,1,9,0,0,0,0,1,10,0
33,0,10,1,0,0,0,0,40,1
23,0,13,0,0,0,0,1,50,0
30,0,9,1,0,1,0,1,40,0
46,1,6,1,0,0,0,0,40,0
21,1,10,1,0,0,0,0,10,1
52,1,5,1,0,0,0,0,30,1
26,1,13,1,0,0,0,0,50,0
27,1,13,1,0,1,0,1,12,1
28,1,7,1,0,0,0,0,40,1
50,0,13,1,0,0,0,1,60,0
28,1,9,1,0,1,0,1,35,1
61,1,7,1,0,0,0,0,20,0
32,1,4,0,0,0,0,1,35,1
30,0,10,0,0,1,0,1,40,1
51,1,13,1,0,1,0,1,40,0
40,1,10,1,0,1,2444,0,40,0
36,1,9,0,0,1,2258,1,70,0
28,1,10,1,0,0,0,1,24,0
49,0,12,1,0,1,0,0,45,0
61,0,4,0,0,0,0,0,30,1
41,0,13,0,0,0,0,1,60,1
55,0,9,0,0,0,0,0,30,0
36,1,13,0,0,1,0,1,40,1
21,1,10,0,0,0,0,0,40,0
57,0,10,1,0,0,0,0,45,0
49,0,15,1,99999,0,0,1,37,0
59,1,7,1,0,1,0,1,40,1
41,0,10,1,0,0,0,1,80,1
59,0,10,1,0,0,0,1,40,0
20,1,9,0,0,0,0,0,25,1
42,1,10,1,0,0,0,1,40,0
41,1,14,0,0,1,0,0,60,1
45,0,13,0,0,0,0,0,50,0
36,0,9,1,0,0,0,1,40,1
42,0,12,0,0,0,0,0,45,1
25,0,13,1,0,0,0,0,40,0
45,0,9,1,0,0,1887,1,40,0
58,0,9,0,15024,1,0,1,40,1
39,0,9,0,0,1,0,1,40,0
34,1,9,1,0,1,0,1,40,0
22,0,10,0,0,0,0,1,40,0
44,1,9,0,0,1,0,1,50,0
53,0,10,1,0,1,0,1,40,0
22,1,12,0,0,1,2824,0,40,0
27,0,5,0,0,0,0,1,40,0
60,0,9,1,0,1,0,0,25,0
46,0,13,0,3103,1,0,1,40,0
56,0,15,0,99999,1,0,1,40,0
36,0,13,0,27828,0,0,0,40,0
56,0,9,1,0,1,0,1,32,1
35,1,10,0,0,1,0,0,40,1
29,0,13,0,0,0,1740,1,70,0
19,0,6,1,0,1,0,1,39,1
38,1,9,1,0,0,0,1,40,1
40,1,10,1,0,0,0,1,40,0
52,1,12,1,0,0,0,1,55,1
22,0,10,1,0,1,0,1,40,1
32,0,9,1,0,0,0,1,25,1
27,0,13,1,0,0,0,0,40,0
25,0,13,1,0,0,0,1,40,0
36,0,14,0,0,0,0,0,40,1
22,0,8,0,0,0,0,0,40,1
32,1,9,1,0,1,0,1,45,0
37,1,13,1,0,1,0,1,40,1
22,0,9,0,0,0,0,1,54,1
29,1,9,0,0,1,0,0,40,0
42,1,1,1,0,1,0,1,25,0
45,0,11,1,0,0,0,1,38,1
33,1,13,0,0,0,0,1,45,1
39,1,10,0,0,1,0,0,40,0
27,1,8,1,0,0,0,0,45,0
53,1,13,0,0,1,0,1,50,1
30,1,13,1,0,0,0,0,40,1
52,1,10,1,0,0,0,1,35,0
43,0,13,0,15024,1,0,0,60,1
47,1,14,0,0,1,0,1,35,1
61,0,9,0,0,1,0,0,40,0
39,1,14,1,0,0,0,0,40,0
47,0,10,1,0,0,0,1,50,0
19,0,9,0,0,0,0,1,25,1
37,0,10,0,3464,1,0,0,40,0
31,0,9,0,0,1,0,1,51,0
69,0,11,1,0,0,0,1,8,1
22,1,10,1,0,1,0,0,25,1
29,1,9,0,0,1,0,1,40,0
24,0,10,1,0,0,0,0,14,1
42,0,9,1,0,0,0,1,40,1
30,1,13,1,0,0,0,0,72,0
28,1,14,1,0,1,0,0,80,0
27,1,11,1,0,1,0,0,40,1
53,1,9,0,0,0,0,1,40,1
35,0,9,0,0,1,1651,0,40,0
22,1,8,0,0,1,0,1,40,1
25,1,9,1,0,1,0,1,40,0
38,0,13,0,0,0,1887,0,40,1
27,0,13,1,0,0,0,1,35,1
30,0,5,1,0,1,0,1,37,0
27,0,13,0,0,0,0,1,50,0
25,1,13,0,0,1,0,0,40,1
36,1,9,0,0,1,0,1,4,1
32,1,9,0,0,1,0,0,40,0
70,1,6,1,0,1,0,0,45,0
50,0,9,0,0,1,0,0,40,1
40,1,10,1,0,0,0,1,35,0
34,0,7,1,0,0,0,0,55,0
57,1,9,0,0,0,0,1,50,0
39,1,14,0,0,1,0,1,32,0
49,0,10,0,0,0,0,0,40,0
43,0,10,0,5178,0,0,0,40,0
26,0,9,0,0,0,0,1,45,0
31,0,10,1,0,0,0,1,40,1
60,0,10,0,0,1,0,0,50,1
46,0,14,0,15024,1,0,0,50,0
26,1,10,0,7298,0,0,0,55,0
27,0,15,1,0,1,0,1,40,1
31,1,10,1,0,1,0,0,40,0
59,0,9,0,0,1,0,1,50,1
19,1,10,0,0,1,0,1,20,0
18,1,10,1,0,1,0,1,24,0
22,1,10,1,0,0,0,0,45,0
24,1,12,0,0,1,0,1,20,1
53,1,6,1,0,0,0,1,40,0
43,0,9,1,0,0,0,1,42,1
24,0,10,0,0,1,0,1,50,1
60,0,6,0,0,0,0,1,40,0
24,1,9,0,0,1,0,1,40,1
52,0,9,1,0,0,0,1,40,0
32,1,11,1,0,0,0,0,99,1
34,1,6,0,0,1,0,1,35,1
35,1,12,0,0,0,0,1,40,0
38,1,5,1,0,0,0,1,40,0
34,0,9,1,4508,1,0,1,90,1
53,1,15,1,0,0,0,1,50,0
23,0,9,0,0,0,0,1,40,0
40,0,10,1,0,0,0,1,40,0
40,1,9,0,0,1,0,0,40,0
50,1,9,0,0,0,0,1,60,1
17,1,6,1,0,0,0,1,20,0
53,0,13,1,0,1,1876,1,54,0
32,0,13,0,0,0,0,1,50,0
43,1,9,1,0,0,0,1,40,0
18,0,7,1,0,1,0,1,16,1
62,0,6,1,0,1,0,1,40,0
45,0,14,0,0,0,0,0,40,0
46,0,16,0,0,1,0,1,70,0
73,0,4,0,0,0,0,0,40,1
64,1,16,1,0,0,0,0,60,0
26,0,13,1,0,0,0,1,45,0
23,1,9,1,0,0,0,0,48,1
30,1,9,1,0,0,0,0,40,1
51,0,10,1,0,1,0,1,40,1
35,1,13,1,0,0,0,0,55,1
39,1,10,0,13550,0,0,1,45,1
35,1,14,1,0,0,0,0,40,1
41,0,9,0,0,0,0,1,40,1
31,1,10,0,4650,1,0,1,40,0
40,0,13,1,0,0,0,1,50,1
46,1,15,0,0,1,0,1,40,0
31,0,9,0,0,1,0,1,30,1
41,1,10,0,0,1,0,1,40,1
42,1,13,0,3137,1,0,1,40,0
23,1,9,0,0,1,0,1,40,0
21,0,10,1,0,0,0,0,35,1
49,0,10,1,0,0,0,0,45,1
53,0,11,1,0,1,0,0,40,1
38,1,13,1,4787,0,0,1,43,0
36,0,12,0,0,1,0,1,40,1
32,0,10,0,0,0,0,0,72,0
20,0,7,1,0,0,0,1,40,1
17,1,7,1,0,0,0,0,10,0
22,0,10,1,0,1,0,0,32,1
25,1,11,1,0,0,0,0,40,0
58,1,9,1,0,0,1902,0,40,1
24,0,10,0,0,0,0,1,20,0
48,0,9,1,8614,1,0,0,40,0
20,0,2,0,0,0,0,1,30,0
60,1,10,1,0,1,0,0,40,1
20,0,9,0,0,1,0,1,30,1
52,0,10,0,0,1,0,0,45,1
36,1,9,0,0,0,0,1,40,0
46,1,13,1,0,0,0,0,40,1
22,1,7,1,0,0,0,1,25,1
19,1,10,1,0,1,0,0,35,1
37,1,9,0,0,0,0,1,40,0
30,0,11,0,0,1,0,0,40,0
44,0,12,0,0,1,0,1,25,0
63,0,9,0,0,0,0,1,25,0
22,1,9,1,0,1,0,0,45,1
31,0,13,1,3908,1,0,0,50,0
17,1,7,0,0,1,0,1,40,1
21,0,9,0,0,1,0,0,40,1
67,0,14,0,0,0,0,1,40,1
46,1,4,1,0,1,0,0,40,1
29,0,9,0,0,0,0,0,50,0
20,0,10,0,0,0,0,0,6,1
27,1,10,1,0,1,0,0,24,1
35,1,10,1,0,0,0,0,40,0
19,0,10,1,0,0,0,0,30,1
36,0,8,1,0,0,0,0,40,0
43,1,13,0,15024,1,0,1,50,1
62,0,13,1,0,0,0,1,40,1
28,0,15,1,0,0,2339,0,40,1
18,1,7,1,0,0,0,0,15,1
59,0,15,0,15024,0,0,0,50,0
37,0,13,1,0,0,0,0,40,0
27,1,10,1,0,1,0,0,40,1
46,1,14,1,0,1,0,0,43,0
29,0,7,0,0,1,2754,0,42,0
33,0,13,0,0,0,0,0,40,1
62,1,9,1,0,1,0,0,40,0
46,0,16,0,0,1,2415,1,55,1
28,1,6,1,0,0,0,1,40,1
22,1,10,1,0,0,0,0,35,0
46,1,14,0,0,0,1887,0,40,1
54,1,10,1,0,1,1977,1,40,1
34,0,9,0,0,1,0,0,72,0
67,1,16,0,0,0,0,0,20,1
62,1,13,0,0,0,0,0,20,1
30,1,10,0,0,1,0,1,40,1
19,1,9,0,0,1,0,0,20,1
49,1,4,1,0,1,0,1,99,0
27,1,11,1,0,1,0,1,45,1
36,0,10,1,0,0,0,1,50,0
52,1,13,1,0,0,0,0,40,1
47,0,8,0,0,1,0,0,55,0
57,0,9,1,0,1,0,1,40,1
64,1,10,0,0,1,0,0,40,0
56,0,9,0,0,1,0,1,40,0
53,1,7,1,0,0,0,1,47,0
53,1,13,0,0,1,0,1,44,1
31,1,10,0,0,0,0,0,40,1
41,1,13,1,7688,1,0,1,45,1
45,1,9,0,0,0,0,1,40,1
63,0,13,1,0,0,2179,1,45,1
45,1,9,0,0,0,0,1,40,1
23,0,10,1,0,0,0,0,28,0
39,1,14,1,0,0,0,0,72,0
31,1,11,0,0,0,0,1,40,1
35,0,13,0,0,1,0,0,45,0
54,1,14,0,7688,0,0,1,60,1
22,0,10,1,0,1,0,0,40,0
40,1,13,0,5455,0,0,1,40,1
55,1,13,0,0,1,0,0,40,0
31,0,9,1,0,1,0,0,40,0
58,1,7,1,0,0,0,1,60,1
31,0,16,0,0,0,1977,1,99,0
46,0,9,1,0,0,0,1,40,1
38,0,11,0,0,0,0,0,40,1
22,1,10,0,594,0,0,0,25,0
17,0,6,1,0,1,0,0,30,0
48,1,9,0,0,0,0,0,60,0
73,0,13,0,0,1,0,1,15,0
25,0,13,1,0,0,0,1,45,0
53,0,10,0,0,1,0,0,40,0
46,1,10,0,7298,0,0,1,45,0
45,0,13,0,99999,1,0,0,25,0
37,1,13,0,0,1,0,0,40,0
30,1,9,0,0,0,0,1,50,0
29,0,9,1,0,1,0,0,40,0
29,1,10,0,0,1,0,0,40,1
75,0,13,0,0,1,0,1,6,0
58,0,14,1,0,0,0,1,40,1
42,1,4,1,0,0,0,1,50,0
62,0,5,0,0,0,0,1,24,0
45,1,13,1,7298,1,0,0,40,0
38,1,13,0,0,0,0,1,40,0
36,0,13,1,0,0,0,0,50,1
70,0,9,1,2009,1,0,0,40,0
42,1,4,0,0,1,0,1,30,1
47,0,14,0,15024,1,0,1,35,1
42,1,10,0,0,1,0,1,40,0
43,0,10,0,0,0,0,0,38,0
37,1,11,0,0,1,0,1,40,0
36,0,10,1,7298,0,0,0,39,1
27,0,13,1,0,1,0,0,40,0
54,0,3,0,0,0,0,1,40,1
48,1,9,0,0,1,1902,0,40,1
29,1,9,1,0,1,0,0,30,1
29,0,9,1,0,0,0,1,38,1
37,0,10,1,0,0,0,0,47,1
55,0,10,0,0,1,0,0,40,0
67,1,9,0,0,0,0,0,20,0
51,1,9,0,0,0,0,1,30,1
35,0,14,0,0,1,0,0,32,0
41,1,4,0,0,1,0,0,40,1
64,1,9,1,0,0,0,1,40,1
23,0,3,0,0,0,0,0,55,0
49,1,13,1,0,0,0,1,35,1
38,1,13,1,0,0,0,1,70,0
62,1,9,0,0,0,0,0,40,1
62,0,4,0,0,1,0,0,10,0
70,1,9,1,0,1,0,0,14,0
45,0,14,0,0,0,0,0,40,0
20,1,12,0,0,0,0,0,40,0
38,0,9,0,0,1,0,1,48,0
50,1,13,0,0,0,0,1,40,1
40,0,10,1,0,1,0,1,55,0
30,1,9,1,0,0,0,1,70,0
52,0,10,1,0,1,0,1,40,1
28,0,13,1,0,1,0,1,50,1
62,1,9,0,0,0,0,1,30,0
31,1,9,1,0,0,0,1,40,1
40,1,9,1,0,0,0,0,40,1
34,1,9,1,0,1,1590,0,40,1
53,0,10,0,0,0,0,0,40,0
42,1,8,1,0,1,0,1,40,0
26,0,10,1,0,1,0,1,25,0
51,0,9,0,0,0,0,0,40,1
49,0,14,1,0,0,0,0,50,1
43,0,9,0,0,1,0,0,40,0
42,1,10,0,0,1,0,1,40,0
31,1,7,1,0,0,0,0,40,1
26,0,9,1,0,0,0,0,40,0
50,0,13,0,0,1,0,0,40,0
35,1,9,0,0,0,0,1,40,0
37,0,10,0,0,1,0,0,40,1
53,1,9,1,0,1,1504,0,35,0
20,0,10,1,0,0,0,0,16,0
31,1,15,1,0,0,0,0,40,1
28,0,9,0,0,1,0,0,35,0
46,0,9,0,0,0,0,0,40,1
21,0,10,1,0,1,0,1,8,0
41,1,14,1,7298,0,0,1,70,0
30,0,13,0,0,1,0,1,70,1
66,1,13,1,0,0,0,1,70,1
37,0,10,1,0,1,0,0,60,0
74,1,4,0,0,0,0,0,20,0
46,0,10,0,0,0,0,0,70,1
51,0,14,1,0,1,1977,1,50,0
33,1,13,0,15024,0,0,0,50,0
30,1,3,1,3464,1,0,1,40,1
47,1,13,1,0,1,0,1,50,0
49,1,13,0,0,0,0,1,40,1
53,1,9,1,0,1,0,0,48,1
24,0,11,0,0,1,0,0,40,0
54,1,9,1,0,1,0,1,50,1
32,1,10,1,0,0,0,0,40,0
45,1,10,1,0,1,0,0,45,0
46,1,9,0,3325,0,0,1,45,1
37,1,10,1,0,0,0,0,65,1
48,1,14,0,0,1,0,0,61,0
25,0,13,0,0,0,0,0,40,0
28,0,9,0,3103,0,0,1,20,0
44,0,8,0,0,0,0,1,36,1
58,0,10,1,0,1,0,1,30,0
27,0,10,1,0,0,0,0,40,0
69,1,9,1,0,0,0,1,8,1
38,0,13,0,0,1,0,0,52,0
47,1,8,1,0,1,0,0,40,0
30,1,10,1,0,0,0,1,60,0
46,0,9,1,3674,1,0,1,30,0
27,0,15,1,0,1,0,0,45,1
19,0,10,1,0,0,0,0,35,1
18,1,9,1,3103,0,0,1,40,1
24,1,7,0,0,1,0,1,50,1
32,1,13,1,0,1,0,0,40,0
38,0,9,0,0,0,0,0,40,1
19,0,1,1,0,1,0,0,36,1
28,0,10,0,0,1,0,0,40,0
39,1,14,0,0,0,0,1,55,1
38,1,10,1,0,0,0,0,60,1
42,1,9,0,0,1,0,0,40,1
31,0,10,0,0,1,0,1,40,1
46,1,5,1,0,0,0,0,40,0
53,1,10,0,0,1,0,1,54,1
21,1,12,1,0,1,0,1,15,0
48,1,9,1,0,1,0,1,50,1
46,0,9,0,3103,1,0,1,52,0
30,0,9,0,0,1,0,1,45,0
24,1,9,1,0,0,0,0,40,0
32,0,6,1,0,0,0,1,50,1
30,0,9,1,0,0,0,1,40,1
57,1,16,1,0,0,0,1,50,1
56,1,4,1,0,0,0,1,40,0
27,0,9,1,0,1,0,1,37,1
38,0,13,0,0,0,0,1,40,1
19,1,9,1,0,0,0,1,40,0
61,0,10,1,0,0,0,0,50,0
49,1,11,0,0,0,0,0,40,0
28,1,9,1,0,0,0,0,38,1
50,0,14,0,0,0,0,0,55,1
43,0,13,0,0,1,0,0,84,1
34,1,9,0,0,1,0,1,48,1
28,0,7,0,0,0,0,1,40,0
31,0,10,0,0,0,0,0,40,1
55,0,9,0,0,0,0,1,44,0
26,0,13,1,0,0,0,1,45,0
51,0,16,0,0,1,0,0,40,0
35,1,9,1,0,0,0,1,40,1
42,0,12,0,0,1,0,0,31,1
63,0,16,0,0,1,0,1,12,0
31,0,14,0,0,0,0,0,30,1
22,0,9,0,0,0,0,1,20,1
67,0,9,1,0,1,0,0,60,0
50,0,5,1,0,0,0,0,50,0
63,0,9,0,0,1,0,1,24,0
31,1,9,1,0,1,0,1,40,1
17,1,7,0,0,1,0,1,40,0
41,0,9,1,0,1,0,0,40,1
